x,y,p
-5.4507737,11.191362,
7.5476074,33.21723,
46.552635,-20.059052,
25.280466,33.973644,
-5.4967027,-26.513334,
6.1633472,-24.844194,0.0
-18.73408,54.751514,0.0
-4.2917433,-51.23529,
49.334545,3.7597275,
-38.80632,20.270906,
33.970585,-47.34238,0.0
10.4237995,22.481604,0.0
-8.94531,-37.43415,0.0
14.301992,-38.62201,
-15.876276,32.577843,
2.4670942,24.493408,
-0.6175887,8.204087,
-7.8003745,6.5776896,
33.610405,0.6941654,
-26.439152,0.51854616,
16.078468,16.691011,
-36.540234,10.423305,
14.249149,-51.94211,
-17.463818,58.50571,
-3.0482,18.028057,
5.7749906,-2.1537888,
9.31626,-45.710907,
22.651777,-10.742343,
-0.9720752,48.076626,
11.479476,-10.81848,
-28.739449,-40.586903,
21.661053,-14.559638,
23.970177,36.823986,
6.9567323,19.824715,
-22.184175,60.634808,
-11.735878,-26.89871,
2.1692824,64.154816,
-14.685539,-9.526658,
-18.752655,39.67103,
10.334647,16.875591,
-8.88966,-55.409195,
-22.39693,-54.40388,
7.787021,19.179493,
5.0105205,13.7490015,
-14.9029255,-4.5535827,
14.5165825,-34.15831,
4.9353395,17.3309,
-8.490928,-29.381208,
11.577922,18.368387,
-18.213726,33.93845,
2.3010793,-14.618881,
34.325005,1.6078264,
-6.6154046,2.4547958,
6.02302,20.692694,0.0
15.965415,9.121368,
-40.299576,11.149581,
-16.563305,9.977311,
19.664755,-1.0915824,
-14.314277,15.295778,
4.240853,-9.390813,
-30.458645,-24.124643,
1.9129303,-32.28264,
-32.72264,31.272623,
4.770228,19.033049,
14.96433,-21.608484,
-40.354324,-27.51429,
-13.037843,-28.568888,
-30.350485,-34.030136,
33.01998,-10.816789,
-5.5970063,-5.3216825,
-31.899996,31.337387,
37.250015,-6.4643254,
-15.272397,50.619076,
-4.970626,-16.335133,
-25.743822,24.044765,
-25.335207,32.55811,
16.67509,-28.989012,
1.2074698,-40.085674,
-36.15304,6.1568375,
21.443544,45.920048,
8.042168,3.906012,
16.486109,-21.998463,
20.932549,-27.813007,
-8.744211,-58.149227,
-1.6002891,7.9286237,
-42.465458,24.93993,
-12.993438,-4.7297945,
-15.895432,6.7409015,
12.255116,-3.8120477,0.0
-29.748663,-7.619471,
17.477774,32.283432,
1.4848653,2.2860167,
-16.565144,-8.109211,
0.012103749,-53.875637,
-18.986439,-21.170544,
22.928318,39.92163,
2.0234926,5.2069907,
3.5769024,-21.107471,
27.521036,11.84745,
-0.81081796,-14.21006,
-8.954851,63.393047,
-32.08942,56.38803,
11.897049,-24.875988,
4.2280207,5.9391384,
-42.251595,20.090633,
-15.124388,60.079514,
6.335,-14.480488,
-25.202393,-25.12066,
1.3319563,38.346012,
-17.100164,-6.490101,
11.375211,-9.172825,
32.79499,-16.905384,
30.793417,0.3143386,
11.0475645,-22.399626,
21.73732,12.700952,
-2.0989656,-34.851646,
10.617977,-59.095116,
1.6990077,-32.59184,
20.811153,6.4752617,
36.212044,-32.91644,
-1.0578768,25.16694,
9.961708,-7.694483,
38.77371,-6.780063,
3.6918883,65.765076,
14.424407,27.449852,
28.192995,11.659626,
36.408012,25.668936,
15.913736,-3.7263095,
4.9894214,-27.989386,
-21.42129,-12.874157,
-8.356841,14.36069,
-14.470244,40.5588,
-2.922624,-39.770107,
-11.36129,-34.721478,
7.5606585,-6.7118015,
-16.040186,-33.458477,
45.241837,-27.573978,
-6.8463516,46.121986,
29.587969,6.619065,
-6.5685763,-26.192287,
39.961056,-4.4500732,
-77.46596,59.900494,
-8.106944,56.358166,
52.638855,-9.91034,
21.256021,-42.56966,
-14.743514,60.795933,
10.794345,62.93388,
0.6043923,-10.888726,
13.499047,12.668056,
17.12361,38.100994,
29.820091,-38.359653,
-7.567976,16.640776,
-36.4319,3.059608,
20.562542,21.254175,0.0
18.937998,-26.503658,
-41.09101,-25.138355,
19.430965,-18.18707,
-25.478588,2.7242494,
8.6558,23.459047,
3.4872003,-27.857147,
20.04691,-27.307312,
46.54732,-20.039553,
39.106716,0.69220877,
21.723763,-28.99008,
6.4449844,-23.15633,
13.035966,-1.1419908,
46.376656,33.632812,
28.392067,13.304593,1.0
-10.542922,37.946316,
-43.014988,23.07241,
7.613646,-22.647139,
-19.77377,43.63644,
-3.6577458,58.280426,
-37.873295,8.205125,0.0
13.462025,-32.905552,
-42.226315,18.533302,
16.763964,24.999275,
3.8344507,21.60085,
-0.9359028,48.06889,
-1.633567,9.837146,
-5.404774,3.9221296,
17.77325,-36.062016,
5.1106033,6.9735913,
-0.65174264,-51.155296,
-39.33964,-41.02129,
4.9557276,10.75305,
0.24971662,-0.33046836,
11.716332,-25.780258,
-14.073549,-1.17636,
4.9309497,28.110899,
3.706173,-45.229248,
2.0400558,-35.183277,
-31.23527,32.300026,
-4.227302,6.83056,
49.184566,3.4691944,
35.87954,15.358728,
-15.255157,56.927757,
9.072659,-66.68314,
-3.8854458,-55.17631,
-17.89686,50.375652,
5.494984,-32.00732,
17.99045,-17.693274,
-17.349392,-34.345463,
-3.1888583,30.353167,
7.5880976,-0.47599033,
17.836723,17.064726,
28.236917,-37.34667,
1.175323,8.688291,
23.267326,17.967571,
-5.9820166,-8.460116,
-12.523699,-56.37573,
-0.41808337,-54.673378,
-5.678397,-28.167759,
1.1717149,63.930004,
3.734436,13.456914,
-11.047264,63.432575,
44.720882,-35.071392,
-27.535334,3.5308118,
1.0397692,-25.740486,
37.03532,-5.4863915,
-10.184379,60.62654,
-8.71459,57.65358,
-12.325453,-47.744022,
7.156545,0.48055193,
17.078104,44.918888,
17.150507,26.6644,
21.542479,1.498286,
21.200966,-16.381952,
13.839926,10.254943,
-10.693819,-4.7812233,
5.756557,11.442265,
-6.0069537,-59.757183,
19.786444,1.6227938,
57.26526,20.193403,
5.9389696,-49.579247,
-21.113302,-43.3429,
-18.080492,56.04163,
3.2489786,7.4903936,
-4.416843,-43.477448,
22.51608,36.04018,
-15.599386,-47.540413,
5.121031,-26.57888,
-11.974866,13.0831375,
-14.797573,-20.6285,
0.05654635,38.13171,
0.40912855,39.964622,
-10.010228,-0.15049914,
-42.933186,22.842281,
-11.048313,59.84562,
-29.861609,42.468384,
7.509336,-22.19493,
62.413376,2.1413214,
19.134056,-0.20911907,
-2.7134635,-50.428326,
55.093037,-11.474787,
-1.925379,-48.335506,
15.963869,-27.304808,
2.5735493,-2.037552,
-11.285524,-59.065456,
-15.827679,-29.923134,
34.26149,-17.091516,0.0
-12.044391,20.526154,
-32.94988,-25.493032,0.0
-3.506856,13.893057,
-14.285068,-67.2032,
10.230845,-22.983131,
-7.179921,54.188522,
24.00103,-0.8725619,
-33.448715,8.906943,
0.8171278,24.170458,
37.352688,-22.972523,
23.876476,36.47302,
-7.7825003,16.87644,
36.896065,0.36117947,
-0.4663122,9.659759,
42.302277,17.009905,
24.086205,-9.19674,
-15.749333,13.702411,
-17.868849,-34.21154,
-2.052921,-54.62565,
-35.59321,-10.912326,0.0
33.964138,5.3949046,0.0
-6.1890893,-19.522575,
-5.696218,59.07707,
27.65272,11.676875,
20.791883,3.4409292,
-13.076692,15.319625,
2.2782397,54.876556,
2.385717,62.28796,
-7.095025,55.301064,
16.27174,17.968523,
-2.634925,12.573772,
-48.310627,4.138252,0.0
5.0218835,20.034983,
26.687233,38.888687,
12.86577,5.326976,
1.9672502,23.014193,
31.675415,-29.128128,0.0
26.871824,-32.314434,
5.4726768,16.66014,
-11.017154,22.268229,
-0.8069016,-14.240102,
62.163754,0.86966664,
-4.2705173,-12.557049,
-32.76443,7.5670094,
-39.48127,14.067498,
-21.595915,-3.3027487,
18.20964,27.888388,
15.926078,-18.74829,
3.1292331,-53.485184,
1.1855277,-17.070034,
-9.986796,-34.319103,
-9.071167,72.154884,
-4.8299937,21.368591,
-6.219044,-3.1667671,
0.63733417,-11.056692,
46.89234,1.0498341,0.0
-9.773707,-18.08116,
-20.875124,-13.266411,
46.07238,-21.803247,
-30.069656,10.532685,
14.488637,-21.409195,
-9.432304,-44.79296,
-19.989666,-16.333714,
-4.3172994,-16.531752,
5.719341,25.192102,
-39.92234,-25.973497,
-2.1348255,11.221173,
-29.58105,18.769913,
-11.041065,55.369476,
6.569144,-24.757202,
0.8552539,54.737793,
30.627748,18.207138,
5.126241,47.22376,
-2.4090238,-20.48727,
-18.424305,-28.304571,
11.512572,13.898382,
13.213,4.912311,
-12.194318,59.53668,
-24.566814,32.397934,
-18.157948,-32.883095,
-8.628447,-11.146814,
-19.332642,44.30918,
19.949257,8.483603,
-6.0446286,46.183487,
34.31112,-29.528994,
-9.463776,15.824223,
9.209522,-48.061462,
-10.436845,-36.21175,
-3.0014474,2.3027089,
8.084415,27.62989,
15.696245,-14.263376,
-18.208614,5.5674167,
-4.367005,34.450035,
3.9463568,-21.380793,
14.751478,38.322018,
-17.063194,-42.29254,
12.46036,15.245488,
-16.325315,-29.71596,
31.494514,-32.19579,
-8.470309,58.424763,
20.933647,-42.493454,
-13.014609,-31.204884,
-17.204159,-45.802036,
-37.504227,7.5971737,
40.53692,17.714897,
-12.054975,17.75338,
-21.64358,-38.883125,0.0
23.144993,-42.128304,
17.377186,55.138763,
3.9508152,3.9420547,
0.5883387,19.654406,
-10.362858,-18.621157,
-3.3220344,4.2674007,
-17.218014,-44.25241,
-20.100065,-50.076534,
-1.1394548,9.015454,
-50.81748,0.39442316,
-5.9445,-5.180082,
-5.6756845,-30.183678,
-14.123873,-1.4688426,
31.768913,3.586988,
2.2658634,25.417593,0.0
-7.4842057,-50.558685,0.0
-3.5047233,10.968953,
56.826134,20.08344,
28.57937,3.7500663,
-30.777342,4.8787336,
1.2882091,66.3019,
-30.641035,-47.77452,
26.088194,37.14453,
-31.434126,16.006788,
12.885154,41.07533,
-19.71195,27.105211,
-13.384098,58.424652,
13.573926,11.577845,
-9.332563,10.895953,
28.942915,10.1705,
20.591923,-25.867794,
-0.06864804,-10.8305025,
11.918471,-2.1680863,
-16.887571,-4.7456474,
-8.802867,-56.5462,
-14.653007,44.62064,
3.8912218,25.115406,
31.397793,-0.6685589,
-14.558504,-32.848568,
9.577626,12.164844,
7.803605,7.713137,
-9.860706,-48.648327,
13.244326,-4.4235497,
22.209476,40.518177,
-16.136442,32.748688,
-41.543385,-11.573301,
-10.437951,-55.15625,0.0
9.488186,-18.571833,
-8.674548,-4.751385,
3.866718,-58.227898,
-2.7013795,-56.730633,
21.097889,22.259258,
-43.127445,34.005493,
-7.727464,71.05379,0.0
-15.404868,-31.266636,
11.929863,-1.4234087,
37.935177,-15.66316,
1.1468953,0.58155525,
-3.8410916,33.536545,
30.924126,17.66948,
-43.820637,34.645576,
0.5321102,-6.6571493,
-4.271688,-7.7061205,
-54.140133,-21.394276,
-18.381664,5.280702,
2.7106323,6.14324,
22.271265,42.30431,
-9.545065,-17.383066,
14.310357,-10.574996,0.0
45.062977,-23.896147,
-6.3713684,-32.606693,
-5.5163107,-58.893074,0.0
-7.0260506,-37.43162,
-4.9505115,-56.94173,
3.1407053,-9.569408,
11.541586,10.4375105,
-12.117192,60.984386,
58.16723,20.560707,
5.2761393,8.933544,
-16.489998,-33.252167,
-17.701477,-23.95959,
10.981766,19.384443,
-9.034299,52.62317,
-5.933416,-56.71754,
28.771141,-2.1175783,
-9.266855,-21.41484,
0.5437694,-56.072567,
32.624252,3.0926795,
10.863082,-18.189674,
19.977598,-18.768124,
27.13332,2.9762468,
-11.100855,58.959526,
3.3434725,10.981013,
36.96027,27.769007,
-30.864637,11.580099,
19.007776,39.606735,
-9.422086,-58.426952,
-1.7679431,0.06989295,0.0
16.010277,7.2504387,
-31.778332,-26.53052,
12.523825,4.032147,
33.01644,-10.794408,
-0.5940678,-1.3625851,
-7.1322966,-8.916848,
7.584911,-17.800655,
4.070632,5.6187534,
11.829584,5.7786837,
-11.473751,-41.56871,
-2.4333763,-34.854115,
-17.744663,17.709751,
10.337843,-16.469969,
35.474518,26.182133,
-9.033111,-13.608053,
13.907222,3.9057353,
8.9529915,-66.59582,
-33.09548,32.615948,
-4.659838,-14.913888,
-0.4175543,-5.4204836,
8.108824,-0.97996217,
-43.28014,34.574013,
8.764197,-28.13273,
43.06265,-28.54625,
-13.564038,5.745945,
-11.406969,-1.5003207,
-19.53819,-0.17446546,
15.386471,-0.14669631,
-8.818929,-24.92314,
-18.471401,-12.853692,0.0
17.562302,55.030464,
-0.8841625,23.467163,
11.664732,-24.986101,
-20.73454,9.369804,
18.394981,28.033726,
12.487366,-31.938816,
-2.3193805,-11.036238,
28.426672,4.9797688,0.0
3.5653448,41.949875,
3.555901,42.36486,
-10.551226,-54.00875,
-9.161816,-30.86724,
-10.50176,32.631275,
0.040114015,-37.73673,
-6.9946647,-14.450616,
2.227267,39.590694,
4.433775,9.502041,
3.6032455,-23.293406,
6.691013,7.669948,
9.818776,0.81397945,
-8.499843,12.035869,
6.409355,-51.633457,
12.662492,15.257925,
-12.446043,-28.70805,
6.290759,-50.741577,
-2.6646166,2.1994956,
-14.028996,41.273445,
-19.933228,20.274143,
-18.862946,-40.750385,
11.50284,-1.4217153,
-8.324081,3.711698,
-4.32247,-27.419378,
-29.261955,11.149747,
-12.826532,43.165077,
-3.172369,-21.607445,
14.56165,-23.705988,
56.405052,19.328045,
-15.052008,-41.881844,
-9.403223,72.05134,
-26.493544,-20.76609,
-18.8358,57.807762,
0.57144356,10.064566,
-16.856644,-22.204443,
-11.440985,8.507832,
3.5048895,-29.963013,
12.0111885,-5.4291596,
-0.4068083,10.103605,
-2.2897406,9.671147,
5.4963636,46.157818,
-13.652764,29.669884,
23.903854,7.378067,
6.8151126,-35.208176,
55.769592,20.162992,
-20.66332,20.029507,
-10.551172,-29.350286,
-16.486328,-23.14911,
37.2162,3.3628838,
-1.1807168,-40.383877,
3.249801,-7.0771265,
-12.413127,-38.10558,
25.251675,33.99342,
-8.130396,-48.82391,
-3.1265244,-37.963303,
-24.50003,3.8965735,
-17.596718,15.537245,
-31.71627,-9.39696,
-5.4119506,-9.861635,
20.55684,-23.056728,
2.813208,21.363106,
46.873695,20.138796,
20.666029,8.410074,
-14.157964,42.669277,
-0.25478014,-44.958744,
32.705597,-0.46727678,
3.6459525,-25.134674,
-2.4251733,-27.631327,
8.857715,-24.875145,
0.20918348,-41.556732,
-2.188891,1.9002508,
-21.99245,-38.690544,
-13.576884,17.182335,
-29.76156,32.445972,
6.303468,-0.87920976,
-31.100756,33.360325,
-11.125766,56.84293,
26.88346,-31.059855,
-2.014859,29.639093,
-4.5688453,57.015312,
10.290143,24.981483,
23.0409,35.651966,0.0
37.173836,-1.5222725,
-8.900862,26.750006,
50.53371,0.93810254,
35.84029,-5.3178267,
10.060707,-0.56615454,
-20.43926,-15.036163,
-9.062793,-45.14607,
-31.416111,16.016125,
-6.3410897,1.5830715,
44.186028,-23.689316,
-16.10581,-31.096298,
-28.79255,17.746733,
33.48292,-4.5347075,
-0.4580805,-57.300735,
0.7214958,64.17154,
2.480615,37.243416,
9.42464,-21.829767,
10.937932,-3.1219811,
6.6280723,-15.684749,
4.8166995,-31.68189,
